# Protein abundances computed from file 'C:\Users\timot\AppData\Local\Temp\knime_KNIME_project78896\fs-IDMer_0-71-78924\000\000\IDMerger_0\20170419_GM_Cyano_1000_R1_BC1_01_2485.idXML'
# Parameters (relevant only): top=0, average=sum
# Files/samples associated with abundance values below: 1: 'MS-GF+_2019-01-08T17:24:51', 2: 'MS-GF+_2019-01-08T18:06:27', 3: 'MS-GF+_2019-01-08T18:54:28', 4: 'MS-GF+_2019-01-08T19:44:17', 5: 'MS-GF+_2019-01-08T20:30:51', 6: 'MS-GF+_2019-01-08T22:00:34', 7: 'MS-GF+_2019-01-08T23:24:36', 8: 'MS-GF+_2019-01-09T00:51:20', 9: 'MS-GF+_2019-01-09T02:19:48', 10: 'MS-GF+_2019-01-09T03:36:51'
"protein"	"n_proteins"	"protein_score"	"n_peptides"	"abundance_1"	"abundance_2"	"abundance_3"	"abundance_4"	"abundance_5"	"abundance_6"	"abundance_7"	"abundance_8"	"abundance_9"	"abundance_10"
"slr1869"	1	0	9	11	14	9	7	20	20	13	22	19	20
"slr1870"	1	0	47	44	47	52	44	30	29	29	27	20	20
"slr1871"	1	0	46	11	19	10	18	19	21	19	19	24	25
"slr1874"	1	0	30	39	23	27	23	30	34	40	47	40	35
"slr1875"	1	0	30	18	14	13	20	10	12	14	19	16	18
"slr1876"	1	0	19	10	10	8	5	10	4	5	2	8	7
"slr1877"	1	0	16	6	12	15	16	9	19	15	17	14	13
"slr1878"	1	0	41	35	27	34	43	30	27	37	30	31	26
"slr1879"	1	0	26	7	10	9	7	5	12	8	14	7	13
"slr1880"	1	0	43	45	23	38	32	38	31	24	32	35	41
"slr1881"	1	0	40	30	37	31	32	44	23	24	32	35	21
"slr1882"	1	0	31	9	27	17	13	9	11	9	12	12	16
"slr1884"	1	0	77	40	34	38	42	45	36	33	41	26	35
"slr1885"	1	0	25	24	21	24	15	22	18	14	14	10	13
"slr1886"	1	0	5	6	5	1	3	8	1	1	1	0	1
"slr1887"	1	0	70	49	58	52	61	63	66	61	70	81	88
"slr1888"	1	0	97	134	130	137	131	110	119	110	132	99	124
"slr1890"	1	0	33	14	10	23	10	22	36	55	57	48	62
"slr1894"	1	0	36	64	61	60	64	52	71	68	62	60	46
"slr1895"	1	0	112	42	44	44	49	61	61	68	67	69	79
"slr1896"	1	0	20	9	9	12	8	10	11	8	15	11	8
"slr1897"	1	0	50	50	57	44	49	42	68	42	52	49	42
"slr1898"	1	0	48	31	26	31	31	35	56	49	46	49	38
"slr1899"	1	0	23	24	10	22	26	18	18	21	25	15	22
"slr1900"	1	0	52	28	24	25	27	31	35	29	43	36	38
"slr1901"	1	0	58	31	19	14	27	21	25	20	19	24	21
"slr1902"	1	0	2	7	6	8	3	5	0	1	0	0	0
"slr1903"	1	0	38	15	16	12	20	14	19	20	25	19	18
"slr1906"	1	0	24	6	5	10	11	20	15	16	10	14	22
"slr1907"	1	0	14	7	12	10	11	6	3	5	4	8	5
"slr1908"	1	0	55	30	17	20	27	23	60	50	71	56	68
"slr1909"	1	0	31	7	8	6	9	14	15	18	19	16	24
"slr1910"	1	0	57	36	36	38	43	37	30	26	22	41	40
"slr1911"	1	0	14	5	4	6	7	7	14	12	14	8	5
"slr1912"	1	0	7	21	8	10	18	14	10	6	5	4	3
"slr1913"	1	0	26	5	1	6	7	8	5	7	6	6	6
"slr1914"	1	0	15	34	24	46	31	28	23	28	21	15	20
"slr1915"	1	0	51	37	28	29	43	39	55	49	54	41	55
"slr1916"	1	0	33	23	21	24	20	32	25	25	18	17	18
"slr1917"	1	0	39	7	16	14	24	10	16	16	13	5	12
"slr1918"	1	0	24	6	9	10	7	21	9	9	15	14	17
"slr1919"	1	0	100	37	37	39	44	39	61	60	66	51	56
"slr1920"	1	0	91	81	54	60	75	63	63	62	47	55	60
"slr1923"	1	0	68	25	27	29	31	29	41	45	47	30	42
"slr1924"	1	0	25	10	6	10	9	7	14	19	18	16	14
"slr1925"	1	0	29	12	18	16	19	21	12	17	12	21	22
"slr1926"	1	0	44	7	10	11	8	8	15	14	13	16	11
"slr1927"	1	0	69	42	35	42	45	46	36	36	27	40	14
"slr1928"	1	0	18	1	3	4	4	4	10	10	11	10	7
"slr1929"	1	0	20	12	8	7	8	2	13	8	11	14	16
"slr1930"	1	0	39	22	19	12	24	31	28	25	20	43	23
"slr1931"	1	0	26	22	16	22	14	26	27	28	27	26	21
"slr1932"	1	0	17	8	10	12	17	13	17	10	12	9	10
"slr1933"	1	0	24	8	22	25	18	21	19	25	21	24	18
"slr1934"	1	0	88	68	56	73	67	82	100	131	115	122	116
"slr1935"	1	0	20	13	23	9	16	18	10	6	16	18	10
"slr1938"	1	0	35	15	24	18	10	18	28	25	35	30	35
"slr1939"	1	0	133	73	66	79	60	82	69	55	62	71	69
"slr1940"	1	0	49	55	54	58	67	55	78	79	87	105	84
"slr1942"	1	0	123	132	157	156	141	125	159	163	179	147	174
"slr1943"	1	0	77	43	38	38	54	50	28	35	38	35	45
"slr1944"	1	0	27	23	24	20	28	19	54	50	42	48	42
"slr1945"	1	0	87	72	78	61	61	68	67	62	61	90	67
"slr1946"	1	0	26	10	9	8	17	8	16	9	15	20	16
"slr1949"	1	0	68	44	41	49	45	52	62	68	50	51	52
"slr1950"	1	0	48	17	15	23	14	18	21	28	25	16	20
"slr1951"	1	0	35	8	8	16	12	10	19	17	13	13	13
"slr1956"	1	0	13	23	11	19	28	7	11	8	13	12	10
"slr1957"	1	0	15	7	4	16	5	7	14	5	6	9	7
"slr1958"	1	0	42	31	31	31	40	36	29	42	31	27	26
"slr1959"	1	0	160	141	116	127	124	99	120	117	119	131	89
"slr1960"	1	0	34	12	8	12	10	13	13	7	10	12	9
"slr1962"	1	0	36	32	12	19	24	19	36	30	36	33	29
"slr1963"	1	0	36	85	57	56	74	63	116	106	87	105	103
"slr1964"	1	0	16	17	5	11	14	6	14	9	9	11	15
"slr1966"	1	0	36	36	19	27	37	44	20	36	29	24	27
"slr1968"	1	0	102	63	66	67	65	46	44	47	62	54	58
"slr1969"	1	0	61	32	34	24	31	27	26	21	20	29	29
"slr1970"	1	0	32	13	9	16	22	16	36	26	31	31	39
"slr1971"	1	0	25	10	18	18	10	22	33	38	45	27	28
"slr1972"	1	0	17	2	3	4	0	6	11	8	9	6	6
"slr1974"	1	0	112	92	89	78	75	88	84	82	81	78	65
"slr1975"	1	0	55	39	26	46	36	50	70	53	50	58	61
"slr1977"	1	0	19	10	15	11	15	22	11	12	9	10	11
"slr1978"	1	0	47	13	23	15	19	15	32	16	15	21	26
"slr1979"	1	0	44	19	13	29	13	18	27	33	25	34	41
"slr1980"	1	0	36	22	21	19	21	28	26	26	30	29	30
"slr1982"	1	0	27	20	19	30	36	18	48	47	42	50	42
"slr1983"	1	0	62	10	20	22	19	14	42	32	46	41	36
"slr1984"	1	0	55	44	45	42	45	62	56	83	68	60	57
"slr1986"	1	0	35	149	212	158	119	222	302	298	324	326	355
"slr1990"	1	0	13	12	8	6	7	3	2	1	5	5	4
"slr1991"	1	0	33	19	23	24	20	22	24	23	20	20	20
"slr1992"	1	0	22	12	13	12	13	15	20	24	26	24	26
"slr1993"	1	0	48	14	15	16	17	13	30	27	25	21	18
"slr1994"	1	0	44	29	26	23	27	25	24	28	29	24	31
"slr1998"	1	0	80	44	48	44	53	67	58	58	48	55	40
"slr1999"	1	0	41	25	17	25	19	21	27	26	38	29	28
"slr2000"	1	0	19	15	9	8	5	7	5	6	6	2	7
"slr2001"	1	0	49	25	26	27	33	18	41	32	41	43	37
"slr2002"	1	0	140	86	65	70	88	92	95	100	90	86	105
"slr2003"	1	0	23	37	49	42	26	34	9	9	17	8	9
"slr2004"	1	0	67	63	58	88	68	70	71	85	86	70	76
"slr2005"	1	0	33	14	17	17	10	12	24	18	23	27	25
"slr2006"	1	0	8	4	2	6	8	6	4	4	2	4	4
"slr2007"	1	0	10	4	6	5	5	5	2	2	1	6	1
"slr2008"	1	0	7	3	4	2	0	1	4	1	3	6	1
"slr2009"	1	0	19	7	6	8	7	6	10	3	8	8	6
"slr2010"	1	0	19	12	10	12	12	17	13	11	9	8	14
"slr2011"	1	0	8	1	1	0	0	1	8	5	7	8	3
"slr2012"	1	0	10	6	4	4	4	1	8	1	3	8	1
"slr2013"	1	0	93	37	37	29	38	44	46	56	30	36	42
"slr2015"	1	0	87	50	44	39	43	63	52	59	56	60	67
"slr2016"	1	0	21	11	8	16	6	19	28	24	20	13	22
"slr2017"	1	0	32	34	25	27	31	28	19	21	19	13	16
"slr2018"	1	0	76	82	107	100	105	73	60	56	68	65	69
"slr2019"	1	0	72	33	33	33	38	37	38	50	44	33	36
"slr2023"	1	0	27	12	8	12	9	27	26	34	41	39	30
"slr2024"	1	0	38	21	13	19	20	14	41	29	32	37	34
"slr2025"	1	0	5	7	3	6	2	2	3	3	0	1	4
"slr2026"	1	0	46	22	7	13	16	16	12	24	19	20	23
"slr2027"	1	0	23	14	16	13	22	12	23	16	20	32	9
"slr2030"	1	0	44	33	14	29	19	30	23	28	38	32	25
"slr2031"	1	0	71	43	27	53	42	47	42	26	42	45	47
"slr2032"	1	0	11	2	6	4	5	6	9	8	7	10	4
"slr2033"	1	0	18	33	34	36	36	25	17	18	20	19	16
"slr2034"	1	0	43	26	37	36	34	20	28	45	39	43	50
"slr2035"	1	0	46	22	28	23	20	20	22	21	25	25	26
"slr2036"	1	0	24	11	3	9	8	4	5	8	11	7	10
"slr2037"	1	0	58	45	31	31	31	29	50	44	59	49	55
"slr2038"	1	0	25	12	1	3	9	8	12	16	7	16	8
"slr2041"	1	0	19	4	7	4	8	7	10	6	14	10	6
"slr2042"	1	0	23	12	11	13	9	11	13	15	11	10	19
"slr2043"	1	0	27	17	15	16	31	19	23	21	14	24	32
"slr2044"	1	0	47	12	12	20	15	27	32	30	29	41	23
"slr2045"	1	0	8	18	17	19	15	15	4	13	10	8	9
"slr2046"	1	0	17	5	5	3	7	7	13	11	15	18	12
"slr2047"	1	0	60	40	25	22	32	23	24	20	35	31	32
"slr2048"	1	0	53	26	25	46	26	30	26	35	37	30	35
"slr2049"	1	0	49	79	60	61	63	78	95	91	91	86	92
"slr2051"	1	0	82	84	103	96	90	94	114	118	127	108	148
"slr2052"	1	0	28	20	18	16	16	15	22	24	24	25	24
"slr2053"	1	0	25	16	13	23	19	15	14	16	17	7	17
"slr2058"	1	0	236	135	125	158	152	124	120	120	120	145	139
"slr2059"	1	0	27	7	5	7	5	7	8	8	9	14	14
"slr2060"	1	0	70	19	32	23	30	29	50	55	43	50	57
"slr2062"	1	0	299	155	143	159	151	139	210	197	148	174	170
"slr2067"	1	0	36	86	111	108	103	141	402	406	436	516	507
"slr2070"	1	0	25	28	22	19	26	35	31	34	28	35	32
"slr2071"	1	0	20	12	6	20	14	16	21	6	22	21	15
"slr2072"	1	0	107	63	55	55	45	61	70	68	71	76	68
"slr2073"	1	0	15	9	7	8	7	5	29	28	25	37	33
"slr2074"	1	0	24	11	18	16	10	25	33	28	27	23	28
"slr2075"	1	0	15	43	29	33	55	19	31	34	55	96	89
"slr2076"	1	0	124	180	153	150	185	137	309	354	442	549	537
"slr2077"	1	0	125	84	67	71	62	100	78	90	84	88	84
"slr2078"	1	0	23	8	13	9	11	8	15	17	15	20	16
"slr2079"	1	0	26	23	15	24	22	21	21	20	25	21	24
"slr2080"	1	0	48	39	26	20	24	44	46	49	62	61	44
"slr2081"	1	0	36	15	8	23	16	16	23	27	25	25	28
"slr2082"	1	0	18	9	16	13	13	17	11	16	17	14	20
"slr2083"	1	0	5	2	3	3	4	3	3	5	5	5	4
"slr2084"	1	0	36	9	19	21	13	12	19	14	24	14	17
"slr2087"	1	0	51	19	23	21	30	20	15	26	22	33	26
"slr2088"	1	0	74	18	35	42	26	35	68	76	81	78	67
"slr2089"	1	0	55	31	20	25	28	32	50	59	61	55	68
"slr2092"	1	0	47	21	12	17	18	26	21	29	26	20	22
"slr2094"	1	0	76	122	113	123	100	134	183	187	192	169	191
"slr2096"	1	0	26	15	18	16	20	11	17	21	12	17	20
"slr2097"	1	0	45	63	66	52	65	52	31	30	32	32	33
"slr2098"	1	0	135	97	85	89	93	90	94	109	101	95	80
"slr2099"	1	0	46	41	40	44	35	31	53	58	53	24	37
"slr2100"	1	0	61	37	36	37	29	29	28	26	31	35	27
"slr2101"	1	0	7	5	6	6	3	4	5	3	3	3	2
"slr2102"	1	0	63	65	47	65	64	66	40	37	34	49	32
"slr2103"	1	0	38	46	28	50	51	44	36	49	50	40	44
"slr2104"	1	0	122	62	75	67	71	79	75	73	89	77	79
"slr2105"	1	0	53	30	41	33	36	37	27	33	28	27	31
"slr2107"	1	0	46	28	37	32	25	30	28	20	21	30	34
"slr2108"	1	0	71	47	49	48	53	48	32	62	40	39	38
"slr2110"	1	0	9	5	6	4	9	3	6	12	12	7	5
"slr2111"	1	0	16	19	16	14	16	13	6	5	3	2	8
"slr2112"	1	0	16	2	5	4	0	0	5	5	3	8	7
"slr2114"	1	0	51	53	48	46	54	44	21	32	24	29	25
"slr2115"	1	0	117	62	65	71	58	59	83	87	67	82	79
"slr2116"	1	0	67	38	41	35	25	55	37	40	23	28	36
"slr2117"	1	0	55	30	27	62	41	22	41	30	37	37	29
"slr2118"	1	0	82	65	69	71	53	78	44	50	43	52	43
"slr2119"	1	0	69	34	27	33	34	35	36	39	39	49	37
"slr2120"	1	0	27	12	30	20	22	8	14	20	16	20	18
"slr2121"	1	0	7	2	0	1	3	1	0	2	1	1	0
"slr2122"	1	0	25	15	12	12	11	28	26	23	35	25	34
"slr2123"	1	0	21	14	15	7	9	14	12	16	17	15	16
"slr2124"	1	0	9	6	5	9	8	4	10	8	7	8	8
"slr2125"	1	0	48	35	36	30	42	27	43	38	26	28	31
"slr2126"	1	0	75	66	52	77	55	42	58	43	47	58	56
"slr2127"	1	0	58	45	43	47	36	33	42	52	62	64	66
"slr2128"	1	0	25	7	3	6	13	6	7	9	17	6	7
"slr2130"	1	0	38	14	16	18	18	13	24	28	21	26	22
"slr2131"	1	0	68	42	28	36	42	31	43	39	38	43	32
"slr2132"	1	0	74	22	23	26	20	20	36	30	37	40	34
"slr2135"	1	0	10	3	6	1	3	13	7	2	7	7	7
"slr2136"	1	0	66	34	46	27	37	48	74	61	76	85	77
"slr2141"	1	0	71	58	55	60	49	33	38	37	45	36	41
"slr2143"	1	0	35	38	23	30	23	16	11	20	18	14	14
"slr2144"	1	0	32	24	15	17	20	18	34	30	28	38	30
"slr5005"	1	0	256	137	144	120	149	131	160	168	138	162	126
"slr5010"	1	0	12	0	1	0	0	3	1	3	4	8	4
"slr5012"	1	0	52	47	42	40	38	40	34	32	35	46	34
"slr5013"	1	0	79	47	32	38	40	47	38	48	48	41	54
"slr5016"	1	0	60	19	16	25	15	24	23	30	24	26	28
"slr5017"	1	0	11	14	14	15	18	6	7	12	8	11	8
"slr5018"	1	0	13	16	12	16	14	16	9	7	15	11	6
"slr5021"	1	0	28	11	10	14	12	10	25	7	15	12	21
"slr5022"	1	0	42	19	17	18	14	23	23	28	38	32	18
"slr5023"	1	0	78	50	32	44	40	50	51	47	43	42	51
"slr5024"	1	0	37	18	18	20	13	14	13	21	17	14	12
"slr5029"	1	0	31	5	4	3	5	4	12	15	7	18	11
"slr5037"	1	0	30	31	26	41	38	42	35	28	34	28	28
"slr5038"	1	0	19	10	19	22	18	22	16	23	20	21	26
"slr5040"	1	0	10	1	2	2	2	0	1	5	4	1	3
"slr5051"	1	0	38	25	18	15	22	23	22	19	21	19	18
"slr5053"	1	0	12	2	1	2	2	3	4	6	2	3	3
"slr5054"	1	0	58	26	18	26	21	21	41	47	43	55	46
"slr5055"	1	0	64	25	33	22	28	10	23	44	24	22	41
"slr5056"	1	0	44	28	29	21	25	26	27	25	18	23	24
"slr5058"	1	0	88	40	24	66	41	32	43	40	43	44	40
"slr5071"	1	0	24	19	15	14	8	14	14	13	21	19	20
"slr5073"	1	0	10	17	9	16	13	18	5	4	5	3	3
"slr5077"	1	0	14	1	4	6	4	1	7	11	14	4	11
"slr5078"	1	0	45	22	24	28	26	40	28	27	33	27	20
"slr5082"	1	0	7	1	0	0	3	0	0	5	2	2	2
"slr5085"	1	0	16	9	7	6	3	7	6	10	9	4	10
"slr5087"	1	0	30	21	20	15	10	15	18	16	13	10	13
"slr5088"	1	0	28	13	4	10	14	12	16	16	13	17	19
"slr5093"	1	0	74	47	32	30	39	37	37	36	47	47	37
"slr5101"	1	0	54	37	29	45	44	10	25	23	33	32	30
"slr5102"	1	0	35	28	42	43	39	39	22	18	15	18	13
"slr5105"	1	0	1	0	0	1	0	0	0	0	0	0	0
"slr5110"	1	0	34	29	27	30	22	25	19	22	23	20	22
"slr5111"	1	0	26	24	21	25	16	17	23	28	21	24	27
"slr5112"	1	0	96	80	60	58	49	57	44	51	45	60	66
"slr5115"	1	0	66	36	37	45	32	27	33	28	24	24	17
"slr5116"	1	0	9	2	2	0	2	0	2	5	3	3	2
"slr5118"	1	0	23	6	6	7	2	3	4	2	8	12	5
"slr5119"	1	0	20	6	2	4	6	5	12	13	11	9	9
"slr5124"	1	0	9	0	1	0	1	0	6	9	6	4	9
"slr5126"	1	0	38	43	26	52	43	23	41	30	33	33	39
"slr5127"	1	0	47	28	27	42	26	27	39	32	32	32	21
"slr6001"	1	0	162	89	90	91	106	85	96	93	108	109	103
"slr6031"	1	0	142	83	65	70	63	64	65	62	74	69	81
"slr6033"	1	0	110	71	71	86	85	70	75	93	55	90	69
"slr6034"	1	0	4	0	0	0	0	0	4	3	3	4	1
"slr6037"	1	0	2	2	5	3	7	5	1	1	6	6	3
"slr6038"	1	0	13	2	2	3	2	5	13	8	7	10	12
"slr6039"	1	0	1	0	1	0	0	1	0	0	0	0	1
"slr6040"	1	0	17	4	1	2	3	4	7	7	5	11	7
"slr6041"	1	0	1	0	0	0	0	0	1	0	2	2	0
"slr6042"	1	0	74	39	36	31	53	36	31	31	27	33	36
"slr6043"	1	0	75	24	34	37	26	36	27	43	35	32	43
"slr6044"	1	0	9	2	4	5	3	7	4	7	11	11	19
"slr6045"	1	0	17	12	10	12	10	9	19	12	20	21	18
"slr6047"	1	0	334	207	162	178	211	169	224	224	210	218	222
"slr6049"	1	0	27	10	9	5	8	11	11	8	8	11	11
"slr6050"	1	0	313	199	184	190	199	215	191	215	226	228	183
"slr6051"	1	0	25	16	16	12	20	24	26	20	14	17	15
"slr6056"	1	0	23	4	6	5	4	3	8	9	13	13	9
"slr6057"	1	0	54	34	31	37	37	24	52	39	43	41	27
"slr6058"	1	0	28	17	10	17	27	10	24	20	26	29	22
"slr6090"	1	0	184	107	100	110	94	105	121	113	120	110	108
"slr6091"	1	0	79	50	30	63	50	48	53	68	56	53	73
"slr6094"	1	0	23	7	5	9	4	9	9	9	11	12	6
"slr6095"	1	0	109	70	71	66	78	69	57	64	85	73	80
"slr6096"	1	0	118	63	46	50	42	50	74	66	60	63	61
"slr6097"	1	0	107	56	53	56	52	78	57	73	76	72	60
"slr6100"	1	0	29	18	15	15	14	19	18	16	23	22	12
"slr6101"	1	0	13	13	12	9	10	8	4	11	7	5	6
"slr6102"	1	0	245	154	166	154	170	163	141	165	145	161	176
"slr6103"	1	0	71	26	22	31	23	31	29	34	33	36	32
"slr6104"	1	0	35	11	15	22	14	13	19	21	14	17	13
"slr6106"	1	0	105	50	40	39	51	63	74	77	71	67	64
"slr6107"	1	0	11	4	3	2	3	3	7	2	5	4	6
"slr6108"	1	0	90	48	41	37	51	68	65	46	50	58	43
"slr6110"	1	0	43	14	13	9	23	17	27	15	18	21	25
"slr7005"	1	0	21	2	2	1	3	0	8	7	2	8	3
"slr7010"	1	0	130	83	81	79	106	87	80	83	73	80	84
"slr7011"	1	0	196	108	98	118	98	108	108	98	109	94	113
"slr7012"	1	0	64	37	37	36	40	41	64	58	47	48	46
"slr7013"	1	0	39	26	27	30	26	22	19	18	20	17	18
"slr7014"	1	0	35	31	33	20	24	27	16	19	20	22	15
"slr7015"	1	0	55	34	45	38	36	29	48	57	43	43	41
"slr7016"	1	0	83	39	32	39	33	40	36	32	31	27	36
"slr7023"	1	0	95	52	43	41	54	48	43	48	46	34	56
"slr7024"	1	0	158	108	116	87	102	101	108	89	110	107	115
"slr7025"	1	0	52	37	47	55	46	62	33	43	46	46	43
"slr7026"	1	0	40	20	21	19	15	27	30	30	31	32	31
"slr7032"	1	0	27	19	10	15	11	16	16	7	8	13	13
"slr7037"	1	0	165	86	76	93	86	82	87	85	95	90	99
"slr7041"	1	0	11	15	8	14	15	12	13	12	14	14	11
"slr7049"	1	0	74	88	59	69	77	84	86	84	78	85	87
"slr7052"	1	0	14	5	7	10	10	11	13	20	25	30	29
"slr7054"	1	0	65	42	33	50	49	36	37	36	54	48	55
"slr7057"	1	0	95	47	43	32	36	42	32	30	30	28	42
"slr7058"	1	0	40	14	19	23	14	9	32	28	25	31	32
"slr7059"	1	0	47	30	30	24	22	34	32	21	33	22	32
"slr7060"	1	0	90	74	60	60	68	51	68	57	79	59	66
"slr7061"	1	0	60	56	57	45	41	42	32	34	35	43	53
"slr7068"	1	0	53	24	20	20	29	34	41	43	39	39	36
"slr7071"	1	0	61	31	38	35	34	20	30	31	17	38	24
"slr7073"	1	0	22	5	5	8	8	9	10	7	8	9	4
"slr7076"	1	0	24	10	5	9	14	8	5	9	9	9	5
"slr7080"	1	0	46	23	17	19	16	24	17	26	17	20	20
"slr7081"	1	0	97	98	86	91	94	84	87	75	74	83	72
"slr7082"	1	0	69	46	56	51	53	50	48	60	46	62	41
"slr7083"	1	0	47	35	30	37	39	28	26	29	26	36	29
"slr7088"	1	0	16	3	8	5	6	6	3	3	3	4	5
"slr7091"	1	0	11	10	12	15	8	8	2	2	7	9	2
"slr7092"	1	0	79	28	24	21	30	34	49	46	41	61	57
"slr7094"	1	0	8	11	9	6	9	9	18	19	13	15	6
"slr7095"	1	0	25	10	8	14	7	9	6	10	8	12	14
"slr7096"	1	0	23	35	44	37	33	30	19	22	15	24	23
"slr7097"	1	0	37	10	20	17	22	15	16	13	13	17	10
"slr7098"	1	0	37	10	14	10	9	18	27	16	22	22	24
"slr7099"	1	0	33	13	6	14	9	11	21	25	27	18	21
"slr7100"	1	0	57	65	66	63	61	52	82	74	77	77	84
"slr7101"	1	0	13	29	30	15	20	19	18	14	20	15	18
"slr7102"	1	0	73	34	37	34	31	43	37	18	32	25	29
"slr8014"	1	0	16	10	4	7	1	7	10	8	3	5	11
"slr8015"	1	0	30	12	3	9	9	16	11	6	7	10	8
"slr8016"	1	0	98	69	39	72	72	38	58	60	43	40	66
"slr8021"	1	0	33	26	16	11	16	15	12	12	10	16	9
"slr8022"	1	0	9	2	4	3	1	2	14	4	7	4	5
"slr8023"	1	0	51	26	31	29	31	24	55	50	50	40	48
"slr8026"	1	0	51	28	30	28	28	29	22	23	17	33	26
"slr8029"	1	0	70	26	22	26	32	31	30	21	18	36	36
"slr8030"	1	0	56	37	45	41	31	44	31	37	39	36	42
"slr8036"	1	0	40	33	20	19	12	18	13	26	10	22	14
"slr8037"	1	0	47	22	27	17	25	16	32	31	39	36	28
"slr8038"	1	0	152	91	94	95	93	92	98	98	86	88	72
"slr8044"	1	0	57	44	44	43	47	25	36	39	42	32	39
"slr9002"	1	0	26	19	15	28	27	21	25	19	16	17	12
"slr9003"	1	0	241	145	111	120	120	120	115	116	131	132	126
"slr9101"	1	0	137	108	80	96	112	111	99	73	84	88	84
"slr9102"	1	0	34	18	18	17	12	15	19	24	24	24	20
"slr9201"	1	0	20	5	7	3	2	5	17	14	15	16	16
"slr9203"	1	0	62	38	28	29	35	20	33	31	39	23	25
"sml0001"	1	0	2	0	0	0	0	0	0	0	1	0	1
"sml0002"	1	0	1	0	0	0	0	0	0	0	0	1	0
"sml0003"	1	0	1	0	0	0	0	0	0	0	0	1	0
"sml0004"	1	0	1	0	0	0	0	0	0	1	0	0	0
"sml0005"	1	0	1	0	2	0	0	1	0	0	0	2	0
"sml0006"	1	0	69	65	46	63	75	51	64	60	76	78	57
"sml0007"	1	0	6	0	1	1	1	1	1	1	1	2	3
"sml0008"	1	0	1	1	1	2	2	1	2	2	2	3	2
"sml0009"	1	0	3	0	0	0	0	0	1	2	0	2	3
"sml0010"	1	0	18	13	14	14	8	18	28	45	26	22	38
"sml0011"	1	0	52	51	57	51	52	55	42	44	46	47	48
"sml0012"	1	0	10	14	12	4	10	25	7	9	4	11	6
"sml0013"	1	0	4	8	5	7	3	7	6	10	2	3	4
"smr0001"	1	0	3	3	0	1	2	0	2	1	1	1	2
"smr0003"	1	0	1	0	0	2	0	0	0	0	0	0	0
"smr0005"	1	0	2	0	1	0	1	0	2	3	2	3	3
"smr0006"	1	0	2	1	1	2	2	2	4	5	8	9	9
"smr0007"	1	0	7	21	32	29	11	35	8	9	6	9	7
"smr0008"	1	0	1	3	8	4	6	5	3	0	2	1	2
"smr0010"	1	0	2	0	0	0	0	0	1	2	0	0	1
"smr0011"	1	0	67	42	36	42	32	40	32	29	24	34	31
"smr0012"	1	0	32	21	10	14	23	11	19	12	14	21	22
"smr0013"	1	0	7	12	2	5	6	6	16	27	22	24	24
"smr0014"	1	0	15	21	23	23	27	12	10	9	16	11	11
"smr0015"	1	0	10	7	4	2	1	0	3	1	3	5	3
"ssl0020"	1	0	4	9	2	4	6	8	13	10	8	8	10
"ssl0090"	1	0	40	57	43	40	27	58	71	72	64	59	48
"ssl0105"	1	0	24	8	10	5	11	8	7	4	11	4	14
"ssl0109"	1	0	25	19	14	11	18	18	17	17	20	19	18
"ssl0172"	1	0	21	25	12	30	27	18	13	18	15	16	10
"ssl0241"	1	0	46	17	22	29	18	17	14	24	16	21	14
"ssl0242"	1	0	15	59	62	45	54	64	29	22	26	40	25
"ssl0258"	1	0	50	30	39	25	42	33	33	39	32	32	38
"ssl0259"	1	0	4	3	3	3	2	1	4	1	4	3	2
"ssl0294"	1	0	9	6	6	4	6	5	8	7	9	9	9
"ssl0296"	1	0	9	1	2	2	2	3	6	4	6	3	2
"ssl0312"	1	0	34	19	17	17	21	23	15	24	20	23	17
"ssl0318"	1	0	7	1	3	5	2	3	4	6	10	2	4
"ssl0323"	1	0	9	4	5	3	7	3	5	1	6	1	4
"ssl0331"	1	0	19	10	19	13	8	18	16	19	12	12	14
"ssl0352"	1	0	12	31	23	24	33	19	64	72	50	41	31
"ssl0353"	1	0	8	2	8	7	3	1	9	1	4	8	1
"ssl0385"	1	0	21	17	13	12	12	18	12	9	11	13	16
"ssl0410"	1	0	28	12	10	15	13	22	11	10	4	8	8
"ssl0426"	1	0	18	4	11	4	9	4	13	9	12	14	13
"ssl0431"	1	0	29	27	25	21	20	21	23	19	21	14	20
"ssl0438"	1	0	29	9	9	13	8	10	8	8	7	5	16
"ssl0452"	1	0	16	11	13	11	12	19	31	22	17	22	14
"ssl0453"	1	0	9	8	2	3	3	2	7	8	11	2	6
"ssl0461"	1	0	15	7	4	3	7	2	14	21	20	26	24
"ssl0467"	1	0	34	36	25	30	20	23	31	29	27	32	26
"ssl0483"	1	0	3	4	0	6	3	3	1	1	2	0	1
"ssl0511"	1	0	23	9	16	12	11	24	14	14	14	10	16
"ssl0546"	1	0	58	43	41	36	48	53	81	63	85	95	74
"ssl0563"	1	0	28	49	96	75	69	87	145	123	121	144	164
"ssl0564"	1	0	14	5	5	8	7	7	5	5	6	4	9
"ssl0601"	1	0	66	45	36	51	63	32	47	39	46	53	55
"ssl0606"	1	0	2	1	1	0	0	2	0	1	0	0	1
"ssl0707"	1	0	28	46	34	32	55	20	64	53	92	130	148
"ssl0738"	1	0	4	1	1	0	1	0	0	0	1	0	2
"ssl0739"	1	0	23	7	15	15	12	2	9	12	7	7	5
"ssl0750"	1	0	14	6	11	5	8	8	6	9	10	8	8
