# Protein abundances computed from file 'C:\Users\timot\AppData\Local\Temp\knime_KNIME_project78896\fs-IDMer_0-71-78920\000\000\IDMerger_0\20170419_GM_Cyano_1000_R1_BC1_01_2485.mzML.idXML'
# Parameters (relevant only): top=0, average=sum
# Files/samples associated with abundance values below: 1: 'Crux_0000-00-00T00:00:00', 2: 'Crux_2019-01-09T17:14:07', 3: 'Crux_2019-01-09T17:14:11', 4: 'Crux_2019-01-09T17:14:16', 5: 'Crux_2019-01-09T17:14:20', 6: 'Crux_2019-01-09T17:14:28', 7: 'Crux_2019-01-09T17:14:35', 8: 'Crux_2019-01-09T17:14:43', 9: 'Crux_2019-01-09T17:14:51', 10: 'Crux_2019-01-09T17:14:58'
"protein"	"n_proteins"	"protein_score"	"n_peptides"	"abundance_1"	"abundance_2"	"abundance_3"	"abundance_4"	"abundance_5"	"abundance_6"	"abundance_7"	"abundance_8"	"abundance_9"	"abundance_10"
"slr0251"	1	0	33	8	7	6	7	7	17	11	18	9	21
"slr0252"	1	0	21	9	6	8	13	3	6	7	5	3	6
"slr0254"	1	0	31	8	7	11	14	9	14	14	8	4	9
"slr0257"	1	0	72	26	40	35	33	23	70	56	47	63	43
"slr0260"	1	0	35	13	17	13	12	13	19	19	17	18	15
"slr0261"	1	0	75	25	33	28	35	24	83	94	86	74	65
"slr0262"	1	0	18	12	9	19	11	9	14	14	13	10	18
"slr0263"	1	0	12	6	8	7	8	7	9	17	16	11	14
"slr0264"	1	0	35	5	3	6	9	7	26	15	27	13	14
"slr0265"	1	0	3	1	0	1	0	0	0	0	3	1	1
"slr0267"	1	0	42	16	6	9	19	11	22	28	20	31	19
"slr0269"	1	0	17	3	3	5	6	7	12	7	5	8	6
"slr0270"	1	0	12	19	7	12	6	9	15	8	7	9	5
"slr0271"	1	0	4	5	3	6	2	1	3	1	3	6	5
"slr0272"	1	0	13	10	5	5	8	6	12	13	11	9	15
"slr0273"	1	0	20	7	7	6	4	6	23	15	16	10	6
"slr0280"	1	0	51	41	53	38	41	37	33	23	24	30	33
"slr0284"	1	0	2	0	0	1	0	0	2	1	1	1	1
"slr0285"	1	0	46	14	22	19	19	19	30	28	34	32	40
"slr0286"	1	0	73	38	32	27	37	36	43	44	48	43	53
"slr0287"	1	0	23	12	12	9	15	5	12	13	16	13	7
"slr0288"	1	0	106	68	63	61	58	68	100	81	90	90	97
"slr0291"	1	0	20	8	10	7	10	5	6	8	13	9	11
"slr0292"	1	0	27	6	9	4	4	6	9	17	14	21	14
"slr0293"	1	0	82	24	23	23	20	21	62	88	70	70	70
"slr0294"	1	0	26	7	4	9	13	4	15	16	14	11	13
"slr0298"	1	0	8	2	4	3	1	0	6	3	7	6	6
"slr0299"	1	0	26	4	4	3	7	5	12	12	9	10	7
"slr0300"	1	0	23	5	5	10	7	5	21	19	26	26	15
"slr0301"	1	0	106	49	47	56	48	53	87	98	111	74	97
"slr0302"	1	0	116	46	60	44	61	52	75	60	70	79	65
"slr0303"	1	0	24	3	6	7	7	6	9	14	10	8	8
"slr0304"	1	0	50	16	8	16	19	18	36	23	24	29	25
"slr0305"	1	0	11	1	5	6	2	1	2	4	7	6	9
"slr0306"	1	0	36	26	31	43	32	33	27	25	24	26	22
"slr0309"	1	0	74	34	26	33	38	36	54	49	44	61	39
"slr0311"	1	0	118	45	50	51	53	69	113	115	98	97	106
"slr0312"	1	0	22	8	8	9	2	9	13	14	15	14	12
"slr0313"	1	0	28	10	20	16	12	12	8	16	14	8	14
"slr0314"	1	0	27	8	8	5	7	7	16	14	22	13	15
"slr0315"	1	0	35	16	12	14	17	5	22	22	19	25	23
"slr0316"	1	0	10	2	3	3	4	4	5	7	7	5	5
"slr0317"	1	0	29	19	9	9	9	13	18	22	16	13	19
"slr0318"	1	0	24	18	29	11	18	15	16	18	25	23	23
"slr0319"	1	0	44	14	8	18	6	13	14	19	24	17	17
"slr0320"	1	0	79	44	38	48	49	44	69	66	72	61	76
"slr0321"	1	0	38	13	7	11	14	11	21	27	24	28	20
"slr0322"	1	0	172	121	109	114	121	105	163	155	165	151	163
"slr0323"	1	0	95	48	37	46	36	34	71	75	90	66	58
"slr0324"	1	0	19	13	12	10	17	9	11	13	15	14	14
"slr0325"	1	0	17	5	5	5	5	3	10	6	8	10	7
"slr0326"	1	0	34	25	22	16	18	13	24	28	26	24	26
"slr0327"	1	0	28	7	20	15	14	12	12	16	15	28	21
"slr0328"	1	0	25	17	19	11	14	17	19	24	22	13	21
"slr0329"	1	0	25	13	6	12	15	12	19	18	23	19	24
"slr0331"	1	0	18	12	5	7	7	4	13	13	18	15	13
"slr0333"	1	0	21	10	8	5	12	6	22	27	18	21	24
"slr0334"	1	0	11	14	11	6	6	5	9	9	7	12	7
"slr0335"	1	0	161	86	101	117	107	105	169	175	156	131	158
"slr0337"	1	0	54	13	16	21	20	18	35	35	35	32	36
"slr0338"	1	0	35	11	24	17	18	21	28	25	34	23	25
"slr0341"	1	0	32	17	14	19	13	14	19	21	34	29	31
"slr0342"	1	0	18	9	4	17	15	11	18	12	10	13	11
"slr0343"	1	0	10	6	7	3	8	6	5	4	8	9	6
"slr0344"	1	0	52	12	19	12	26	14	41	41	39	29	23
"slr0345"	1	0	18	7	6	5	10	22	22	20	16	15	22
"slr0346"	1	0	22	12	8	14	9	9	24	23	16	21	27
"slr0347"	1	0	2	0	0	0	1	1	0	1	1	1	0
"slr0348"	1	0	66	32	26	24	32	30	46	45	41	38	47
"slr0351"	1	0	32	11	8	14	16	13	13	10	12	13	15
"slr0352"	1	0	5	1	0	0	2	1	0	0	1	1	4
"slr0353"	1	0	1	0	2	1	2	2	0	0	0	0	0
"slr0354"	1	0	11	20	21	15	17	16	4	9	14	17	10
"slr0355"	1	0	38	13	14	16	22	10	33	26	28	42	44
"slr0356"	1	0	15	3	3	8	3	3	5	7	5	6	10
"slr0357"	1	0	50	14	7	20	17	19	34	25	40	43	34
"slr0358"	1	0	35	27	21	26	18	15	15	22	34	31	24
"slr0359"	1	0	132	60	82	69	55	73	98	91	106	107	89
"slr0360"	1	0	17	6	1	0	2	2	10	8	7	12	15
"slr0361"	1	0	56	31	32	31	25	27	41	40	25	41	25
"slr0362"	1	0	20	3	3	8	5	3	17	12	15	17	16
"slr0363"	1	0	23	5	5	7	3	5	10	15	13	9	12
"slr0364"	1	0	13	7	10	9	17	4	11	14	9	11	11
"slr0366"	1	0	20	14	7	4	10	9	11	15	11	16	13
"slr0368"	1	0	13	8	6	7	2	3	4	8	3	5	6
"slr0369"	1	0	62	16	23	22	16	21	38	39	41	25	37
"slr0370"	1	0	50	26	26	26	20	26	36	66	50	49	45
"slr0373"	1	0	25	18	27	23	23	24	37	45	27	37	25
"slr0374"	1	0	95	35	41	43	30	27	86	101	73	54	60
"slr0376"	1	0	15	4	11	12	9	14	12	11	5	8	7
"slr0377"	1	0	37	6	12	10	14	7	29	21	26	19	13
"slr0378"	1	0	69	30	28	31	36	25	33	42	43	34	58
"slr0379"	1	0	37	20	16	23	15	7	24	25	28	19	17
"slr0380"	1	0	34	5	12	18	15	16	25	35	27	26	27
"slr0381"	1	0	28	20	25	16	13	31	25	18	26	26	17
"slr0383"	1	0	17	7	5	5	8	6	7	7	8	9	8
"slr0384"	1	0	37	19	26	32	38	13	46	62	47	43	49
"slr0386"	1	0	43	27	31	23	20	23	19	30	25	18	39
"slr0387"	1	0	37	18	16	19	15	25	18	19	22	16	19
"slr0388"	1	0	36	19	15	11	16	15	26	19	17	22	13
"slr0392"	1	0	19	8	7	8	3	0	4	11	8	1	4
"slr0393"	1	0	33	34	18	27	21	23	20	24	33	16	20
"slr0394"	1	0	56	45	36	35	44	33	63	68	56	70	72
"slr0395"	1	0	37	16	11	12	11	9	15	19	15	28	17
"slr0397"	1	0	17	7	4	5	3	2	15	15	10	13	8
"slr0398"	1	0	17	6	12	8	10	12	18	21	18	18	17
"slr0399"	1	0	53	21	21	21	15	26	30	37	31	28	34
"slr0400"	1	0	12	16	8	8	13	9	10	17	12	15	10
"slr0401"	1	0	40	27	23	15	21	16	18	20	26	21	22
"slr0402"	1	0	31	11	18	26	22	21	18	16	18	18	25
"slr0404"	1	0	29	16	20	23	17	23	25	25	37	34	28
"slr0406"	1	0	41	17	21	18	20	13	20	24	26	21	22
"slr0407"	1	0	34	14	10	19	11	13	32	41	29	36	25
"slr0408"	1	0	74	34	36	26	22	20	48	48	44	44	35
"slr0415"	1	0	61	20	15	27	18	24	38	33	54	40	40
"slr0416"	1	0	22	20	16	14	19	11	18	10	19	23	13
"slr0417"	1	0	114	77	47	55	57	46	103	96	95	91	96
"slr0418"	1	0	31	7	12	11	8	8	27	20	31	16	17
"slr0420"	1	0	28	23	16	27	17	19	43	45	36	43	31
"slr0421"	1	0	23	5	7	3	6	6	12	7	10	13	11
"slr0423"	1	0	48	12	17	16	21	15	20	22	14	24	29
"slr0426"	1	0	43	39	42	29	34	38	57	51	41	55	45
"slr0427"	1	0	28	6	2	8	8	6	17	13	13	12	9
"slr0431"	1	0	20	8	4	10	7	1	11	8	11	9	12
"slr0434"	1	0	28	20	20	26	21	16	22	23	27	25	15
"slr0435"	1	0	9	7	3	3	0	5	12	16	15	9	11
"slr0436"	1	0	27	8	7	13	12	2	21	15	25	18	19
"slr0438"	1	0	9	9	10	12	13	13	13	6	12	8	12
"slr0439"	1	0	56	23	16	28	20	9	29	28	41	25	27
"slr0440"	1	0	24	13	11	10	21	8	20	18	23	19	19
"slr0442"	1	0	63	40	44	49	43	26	81	81	86	73	84
"slr0443"	1	0	15	7	2	4	12	4	11	13	14	17	15
"slr0444"	1	0	46	29	20	29	31	19	29	37	49	36	44
"slr0445"	1	0	20	5	13	10	9	7	20	25	18	19	17
"slr0446"	1	0	36	17	15	13	18	18	16	18	14	20	15
"slr0447"	1	0	56	21	12	22	19	26	37	32	35	45	35
"slr0448"	1	0	51	26	13	15	16	14	22	15	27	23	16
"slr0449"	1	0	40	33	36	35	39	43	28	26	23	37	38
"slr0451"	1	0	112	42	25	23	35	31	51	52	54	42	43
"slr0452"	1	0	51	69	76	96	85	92	83	87	84	72	68
"slr0453"	1	0	97	30	24	27	34	33	65	97	72	75	65
"slr0454"	1	0	44	16	17	17	16	10	18	22	25	28	17
"slr0455"	1	0	22	11	11	6	7	10	25	22	23	22	19
"slr0456"	1	0	5	4	2	2	3	4	6	5	2	4	6
"slr0457"	1	0	31	11	11	12	14	6	17	18	9	19	21
"slr0458"	1	0	20	9	3	7	4	6	9	8	12	19	10
"slr0459"	1	0	61	32	29	34	26	23	45	41	52	45	47
"slr0460"	1	0	5	1	0	1	1	3	1	0	0	2	7
"slr0462"	1	0	12	11	13	20	10	18	28	23	23	18	21
"slr0467"	1	0	31	21	12	19	19	13	30	49	40	36	30
"slr0468"	1	0	88	48	51	37	44	42	89	87	81	90	75
"slr0469"	1	0	44	31	27	25	24	18	41	32	37	49	46
"slr0473"	1	0	84	41	27	33	44	30	51	57	59	55	41
"slr0474"	1	0	14	6	14	10	9	9	5	7	8	6	10
"slr0476"	1	0	13	2	5	1	4	5	8	6	6	8	6
"slr0477"	1	0	26	5	4	14	12	10	26	19	21	19	23
"slr0479"	1	0	21	6	3	6	4	2	6	4	8	7	6
"slr0480"	1	0	81	36	38	43	28	24	75	74	53	72	57
"slr0482"	1	0	17	10	10	13	16	13	16	16	10	10	12
"slr0483"	1	0	21	19	8	14	10	13	18	25	24	21	25
"slr0484"	1	0	87	33	26	24	18	16	56	54	57	63	51
"slr0487"	1	0	17	5	4	4	6	3	4	8	5	10	7
"slr0488"	1	0	25	20	14	22	22	16	15	12	9	18	15
"slr0489"	1	0	24	11	12	17	12	7	14	20	16	18	10
"slr0491"	1	0	18	5	1	4	2	2	14	17	17	24	24
"slr0492"	1	0	32	11	6	2	6	5	13	13	22	14	16
"slr0493"	1	0	15	14	10	6	9	5	9	15	15	10	7
"slr0495"	1	0	26	12	18	10	6	33	23	18	21	10	12
"slr0496"	1	0	14	10	9	9	5	7	17	10	11	9	12
"slr0498"	1	0	11	1	3	1	3	2	6	5	2	5	11
"slr0500"	1	0	20	13	5	9	13	14	12	13	17	18	13
"slr0502"	1	0	31	12	15	21	19	14	23	21	28	21	19
"slr0503"	1	0	38	22	9	16	19	13	19	28	18	31	18
"slr0505"	1	0	27	3	9	4	8	17	13	11	22	11	6
"slr0506"	1	0	64	36	32	29	42	40	69	67	69	56	51
"slr0509"	1	0	19	6	4	4	2	4	15	15	12	12	14
"slr0510"	1	0	53	18	21	26	24	30	26	29	33	41	32
"slr0511"	1	0	2	0	0	1	1	0	0	0	0	1	0
"slr0513"	1	0	43	29	23	22	27	21	27	28	30	23	33
"slr0514"	1	0	33	18	13	26	24	16	24	31	23	20	18
"slr0516"	1	0	15	5	5	7	7	9	14	17	14	13	17
"slr0517"	1	0	23	2	6	3	8	2	15	12	12	13	13
"slr0518"	1	0	28	12	9	12	13	10	19	22	26	18	24
"slr0519"	1	0	2	6	2	2	2	9	8	7	8	5	8
"slr0520"	1	0	28	22	13	21	25	12	20	28	29	28	21
"slr0521"	1	0	33	13	7	14	14	13	26	14	12	13	19
"slr0522"	1	0	51	25	47	36	35	44	58	81	55	45	50
"slr0523"	1	0	24	13	13	12	16	15	19	19	14	22	18
"slr0525"	1	0	30	24	35	26	28	30	36	39	37	35	45
"slr0526"	1	0	19	13	12	14	15	14	11	25	14	18	15
"slr0527"	1	0	21	6	2	4	3	5	16	11	25	14	15
"slr0528"	1	0	40	24	19	17	29	19	37	30	35	35	32
"slr0529"	1	0	30	20	19	15	21	42	30	24	25	20	21
"slr0530"	1	0	25	9	8	6	7	6	31	34	34	26	19
"slr0531"	1	0	19	7	7	12	4	9	12	8	8	8	4
"slr0533"	1	0	53	27	26	22	22	15	33	32	29	36	31
"slr0534"	1	0	113	57	42	33	50	37	82	91	75	79	97
"slr0535"	1	0	48	13	12	10	17	9	19	29	18	24	19
"slr0536"	1	0	46	27	27	23	23	34	36	43	40	36	43
"slr0537"	1	0	38	20	11	6	18	21	15	22	31	26	19
"slr0541"	1	0	6	2	0	0	1	0	3	11	10	4	4
"slr0542"	1	0	24	17	10	13	10	8	27	18	33	32	25
"slr0543"	1	0	53	40	31	22	32	27	43	50	50	49	60
"slr0544"	1	0	31	11	8	3	11	14	21	27	21	11	18
"slr0545"	1	0	34	9	13	18	16	4	19	16	19	14	16
"slr0546"	1	0	43	21	17	19	25	11	20	33	34	34	24
"slr0549"	1	0	39	19	19	31	18	17	47	37	40	36	36
"slr0550"	1	0	16	9	7	21	17	14	11	16	14	9	11
"slr0551"	1	0	92	54	32	33	49	41	70	56	93	101	100
"slr0552"	1	0	21	8	10	10	11	6	20	23	22	24	32
"slr0553"	1	0	20	15	11	7	11	7	18	16	16	16	17
"slr0554"	1	0	134	80	61	51	57	68	101	101	101	109	110
"slr0556"	1	0	30	5	5	13	11	7	10	8	7	14	14
"slr0557"	1	0	104	64	68	49	59	51	70	80	80	80	90
"slr0559"	1	0	39	32	35	36	30	25	41	59	52	47	47
"slr0565"	1	0	17	3	4	5	6	7	12	17	15	23	10
"slr0569"	1	0	67	28	28	26	41	9	43	39	37	50	36
"slr0572"	1	0	26	18	13	16	15	16	28	24	32	26	23
"slr0573"	1	0	25	10	13	17	9	10	8	14	18	27	23
"slr0574"	1	0	44	9	8	10	11	11	26	22	28	26	30
"slr0575"	1	0	16	0	2	2	1	3	15	14	5	12	6
"slr0579"	1	0	28	14	6	8	15	15	24	20	23	24	21
"slr0580"	1	0	38	16	9	12	14	14	16	19	14	23	31
"slr0581"	1	0	12	3	3	3	6	1	13	11	6	9	10
"slr0582"	1	0	8	5	0	4	4	2	11	12	13	10	7
"slr0583"	1	0	33	5	8	7	11	6	28	22	21	20	16
"slr0585"	1	0	71	48	36	38	30	38	82	73	71	57	61
"slr0586"	1	0	48	24	24	21	17	36	34	39	27	39	36
"slr0587"	1	0	4	2	1	4	0	0	2	1	3	0	2
"slr0588"	1	0	4	7	4	5	6	5	4	4	4	3	4
"slr0589"	1	0	10	3	3	2	3	7	4	7	9	5	7
"slr0590"	1	0	27	16	5	8	13	8	10	15	14	17	16
"slr0591"	1	0	44	38	28	38	43	21	46	54	57	65	53
"slr0592"	1	0	26	7	8	7	12	5	13	13	11	7	13
"slr0593"	1	0	28	6	6	10	7	7	19	7	12	14	12
"slr0594"	1	0	35	25	11	19	23	9	32	36	38	50	29
"slr0596"	1	0	29	24	13	26	25	16	28	25	35	39	29
"slr0597"	1	0	68	29	36	29	40	22	42	52	55	47	51
"slr0598"	1	0	13	6	5	6	7	5	6	6	6	8	8
"slr0599"	1	0	36	17	12	21	11	9	20	35	28	21	23
"slr0600"	1	0	39	33	24	25	23	11	25	34	25	29	24
"slr0601"	1	0	8	12	6	13	16	5	18	13	10	7	10
"slr0602"	1	0	10	5	4	4	5	4	9	10	11	7	5
"slr0603"	1	0	145	113	83	105	109	104	125	130	126	132	121
"slr0604"	1	0	96	53	47	53	40	58	66	88	64	72	63
"slr0605"	1	0	39	12	17	9	19	8	24	23	24	21	35
"slr0606"	1	0	26	10	16	10	13	11	32	35	29	23	21
"slr0607"	1	0	17	7	9	8	5	6	13	13	10	14	10
"slr0608"	1	0	34	12	17	17	17	13	32	28	22	21	20
"slr0609"	1	0	39	10	9	11	16	7	37	40	43	30	31
"slr0610"	1	0	10	14	10	7	6	9	8	9	5	10	7
"slr0611"	1	0	43	11	1	9	8	4	25	28	27	35	37
"slr0612"	1	0	25	11	13	10	7	16	13	6	11	13	15
"slr0613"	1	0	14	4	4	5	4	7	7	12	11	3	13
"slr0615"	1	0	50	11	11	11	13	11	19	34	18	28	23
"slr0616"	1	0	12	4	3	7	2	9	14	15	9	12	14
"slr0617"	1	0	24	9	13	9	10	17	8	5	18	18	9
"slr0618"	1	0	42	23	18	26	23	16	26	39	32	39	32
"slr0619"	1	0	34	23	14	16	19	8	25	16	31	27	25
"slr0623"	1	0	15	32	30	44	45	29	58	58	56	67	69
"slr0624"	1	0	19	7	8	9	5	2	6	9	13	7	10
"slr0625"	1	0	31	21	11	13	14	4	28	24	35	23	27
"slr0626"	1	0	39	21	24	17	21	22	23	33	34	34	24
"slr0628"	1	0	33	31	19	17	22	28	25	23	24	11	16
"slr0630"	1	0	33	37	39	43	35	38	24	29	10	33	33
"slr0633"	1	0	48	12	12	11	11	11	31	26	26	20	32
"slr0634"	1	0	32	8	7	8	7	10	12	13	16	19	27
"slr0635"	1	0	30	13	11	12	14	10	19	16	20	9	13
"slr0636"	1	0	18	23	25	18	17	28	19	15	13	14	18
"slr0637"	1	0	29	23	16	23	23	23	75	63	60	47	46
"slr0638"	1	0	23	19	9	20	10	11	16	21	21	15	17
"slr0639"	1	0	25	11	8	8	5	7	12	17	19	15	22
"slr0640"	1	0	37	21	15	15	14	21	32	25	25	31	24
"slr0642"	1	0	19	13	5	9	10	10	22	25	29	24	35
"slr0643"	1	0	29	12	9	23	15	11	11	18	11	17	13
"slr0644"	1	0	53	22	27	24	25	21	31	25	31	40	27
"slr0645"	1	0	42	22	18	29	28	23	62	51	59	60	55
"slr0646"	1	0	35	10	6	10	7	8	23	23	39	29	21
"slr0649"	1	0	78	34	27	35	26	24	70	66	53	57	55
"slr0650"	1	0	35	7	6	15	13	11	25	29	17	21	39
"slr0651"	1	0	25	7	9	8	17	8	13	18	10	18	12
"slr0652"	1	0	28	16	11	13	21	10	23	33	26	29	25
"slr0653"	1	0	96	40	45	33	49	34	57	73	73	64	57
"slr0654"	1	0	16	7	7	6	8	1	8	8	9	9	8
"slr0655"	1	0	32	15	8	10	11	13	39	52	36	45	27
"slr0656"	1	0	34	14	4	11	13	10	11	15	11	18	10
"slr0657"	1	0	62	33	32	28	26	30	45	59	49	46	36
"slr0658"	1	0	38	16	22	17	23	12	26	40	23	35	27
"slr0659"	1	0	68	25	20	23	33	34	59	62	58	38	50
"slr0661"	1	0	31	20	12	18	13	8	20	30	24	22	25
"slr0662"	1	0	84	38	28	25	34	35	65	85	71	74	67
"slr0664"	1	0	19	2	2	3	1	5	8	8	9	6	3
"slr0665"	1	0	117	101	74	93	89	63	129	126	139	148	142
"slr0666"	1	0	56	11	19	19	19	16	33	33	24	40	30
"slr0667"	1	0	25	14	10	15	18	3	24	13	18	23	30
"slr0668"	1	0	42	25	23	17	31	20	27	20	27	21	24
"slr0670"	1	0	40	12	4	13	13	10	25	25	25	25	22
"slr0675"	1	0	13	6	5	4	5	3	4	5	4	8	6
"slr0676"	1	0	32	13	12	18	10	10	19	17	21	20	11
"slr0677"	1	0	26	16	16	17	18	14	12	28	16	20	20
"slr0678"	1	0	17	23	20	18	20	26	11	9	15	14	14
"slr0679"	1	0	55	22	18	16	18	14	22	24	23	18	25
"slr0680"	1	0	14	5	7	9	8	4	9	5	8	6	6
"slr0681"	1	0	14	6	3	3	8	3	4	2	12	9	9
"slr0682"	1	0	35	6	11	11	9	14	14	15	31	14	14
"slr0686"	1	0	6	7	4	1	5	6	8	14	11	21	10
"slr0687"	1	0	62	27	20	19	24	25	35	25	39	36	39
"slr0688"	1	0	33	15	15	18	21	14	22	25	26	21	24
"slr0689"	1	0	41	15	15	19	9	11	24	26	21	26	18
"slr0692"	1	0	78	16	23	28	31	15	55	52	43	51	48
"slr0695"	1	0	25	17	14	11	13	19	27	31	30	30	31
"slr0697"	1	0	107	41	34	37	37	26	59	54	69	68	70
"slr0698"	1	0	26	13	21	16	19	20	12	10	12	14	15
"slr0699"	1	0	22	6	10	11	14	12	21	14	17	19	9
"slr0700"	1	0	18	11	8	12	11	5	7	4	11	4	9
"slr0701"	1	0	24	20	27	18	14	24	28	26	27	21	21
"slr0702"	1	0	34	21	14	15	20	18	24	28	25	31	30
"slr0707"	1	0	128	58	60	69	66	45	88	97	80	80	102
"slr0708"	1	0	43	13	8	7	15	11	21	21	32	16	24
"slr0709"	1	0	6	2	3	4	0	2	8	10	10	12	5
"slr0710"	1	0	57	35	39	36	36	26	42	56	49	46	42
"slr0711"	1	0	20	1	2	3	2	5	14	15	7	10	11
"slr0712"	1	0	7	9	10	7	5	6	3	4	4	7	4
"slr0713"	1	0	42	16	7	10	10	11	37	48	30	36	26
"slr0719"	1	0	35	5	14	8	16	9	9	14	9	14	20
"slr0721"	1	0	50	36	37	41	31	40	49	41	39	37	41
"slr0722"	1	0	15	3	7	7	4	1	14	7	9	13	10
"slr0723"	1	0	44	22	11	17	10	9	33	25	25	28	30
"slr0724"	1	0	21	18	6	5	10	10	21	11	20	22	19
"slr0725"	1	0	35	15	16	15	19	15	29	29	27	23	33
"slr0727"	1	0	72	30	23	35	22	44	70	69	56	59	67
"slr0728"	1	0	17	9	6	6	3	3	6	6	4	5	5
"slr0729"	1	0	12	5	5	3	7	2	21	20	18	19	13
"slr0730"	1	0	14	8	7	9	12	3	14	11	11	8	15
"slr0731"	1	0	38	20	14	15	26	15	28	17	22	28	19
"slr0732"	1	0	26	8	10	5	6	2	12	10	11	13	9
"slr0733"	1	0	69	34	33	41	30	23	35	32	46	42	37
"slr0734"	1	0	20	5	6	6	4	7	11	9	8	8	10
"slr0737"	1	0	28	23	30	36	40	34	34	46	34	34	36
"slr0738"	1	0	69	21	27	27	24	25	50	63	55	61	44
"slr0739"	1	0	17	3	11	5	7	5	8	9	10	11	8
"slr0740"	1	0	13	6	3	7	8	3	8	9	11	10	11
"slr0741"	1	0	44	28	19	25	20	15	54	45	35	47	54
"slr0742"	1	0	16	7	3	7	5	7	14	12	17	20	12
"slr0743"	1	0	68	42	47	47	44	36	52	62	62	55	47
"slr0744"	1	0	178	130	122	119	125	96	212	182	169	188	176
"slr0746"	1	0	39	9	15	14	16	24	24	20	25	25	20
"slr0747"	1	0	49	31	16	15	16	16	27	28	26	28	27
"slr0748"	1	0	30	7	8	9	10	13	12	14	20	17	15
"slr0749"	1	0	35	20	12	17	25	26	16	14	15	13	19
"slr0750"	1	0	64	41	37	40	29	41	69	62	47	51	64
"slr0751"	1	0	16	2	2	5	6	3	8	9	16	8	9
"slr0752"	1	0	63	29	43	33	28	37	69	70	73	63	57
"slr0753"	1	0	11	4	7	0	3	2	7	1	5	0	2
"slr0755"	1	0	35	21	14	12	10	22	33	26	24	26	31
"slr0756"	1	0	27	12	9	9	11	2	23	17	26	25	14
"slr0757"	1	0	28	17	12	19	18	7	24	24	21	28	19
"slr0758"	1	0	85	39	47	49	55	50	77	68	63	75	66
"slr0765"	1	0	56	13	17	14	16	25	38	41	38	44	50
"slr0769"	1	0	26	17	26	24	20	19	33	34	25	19	38
"slr0770"	1	0	13	22	9	14	15	7	9	13	11	7	9
"slr0771"	1	0	8	2	2	4	3	1	3	2	5	5	5
"slr0772"	1	0	71	31	24	19	14	15	46	37	44	43	53
"slr0773"	1	0	20	4	7	9	12	16	19	23	23	19	18
"slr0774"	1	0	42	24	25	14	13	20	32	35	43	34	41
"slr0775"	1	0	15	16	16	24	15	12	19	20	15	7	9
"slr0776"	1	0	31	35	22	24	31	26	35	32	28	38	19
"slr0779"	1	0	21	19	23	20	15	17	13	13	16	13	15
"slr0780"	1	0	41	27	27	24	20	31	36	34	34	42	51
"slr0782"	1	0	53	13	33	24	23	32	58	50	55	54	45
"slr0783"	1	0	19	11	10	13	10	14	22	17	14	17	16
"slr0784"	1	0	18	0	6	5	3	7	11	10	9	15	8
"slr0786"	1	0	32	27	38	33	27	25	30	45	37	36	33
"slr0787"	1	0	38	19	16	13	16	17	27	31	29	35	30
"slr0788"	1	0	55	38	33	31	28	41	52	53	54	52	50
"slr0789"	1	0	8	7	7	7	4	2	6	6	7	4	2
"slr0790"	1	0	8	4	5	4	5	4	2	2	4	4	4
"slr0793"	1	0	9	7	12	1	3	13	5	2	10	5	7
"slr0794"	1	0	103	51	45	58	46	48	88	74	75	65	76
"slr0795"	1	0	41	15	13	17	17	16	29	27	28	35	26
"slr0796"	1	0	19	5	7	3	10	1	11	6	7	6	11
"slr0797"	1	0	38	20	20	20	20	21	16	28	23	22	18
"slr0798"	1	0	72	34	23	24	23	22	70	53	71	63	42
"slr0799"	1	0	3	1	1	1	1	2	4	5	4	3	5
"slr0800"	1	0	12	3	0	0	0	1	10	4	3	8	6
"slr0801"	1	0	47	32	18	31	22	32	41	40	49	41	32
"slr0804"	1	0	45	32	28	24	37	22	35	34	48	46	45
"slr0806"	1	0	42	16	15	10	13	9	20	29	24	18	21
"slr0807"	1	0	26	12	10	6	7	10	19	27	19	27	25
"slr0808"	1	0	23	16	15	13	16	16	8	8	11	10	8
"slr0809"	1	0	42	38	19	34	32	35	44	45	61	46	47
"slr0810"	1	0	7	1	0	1	0	0	0	2	2	5	5
"slr0812"	1	0	18	4	3	6	4	3	29	23	24	26	14
"slr0813"	1	0	36	14	15	14	17	15	17	21	18	16	23
"slr0815"	1	0	17	9	5	9	8	9	25	30	23	25	14
"slr0816"	1	0	24	9	5	9	7	10	23	20	33	23	13
"slr0817"	1	0	44	21	25	24	29	24	30	34	34	50	35
"slr0818"	1	0	49	23	16	16	22	13	39	41	41	41	48
"slr0819"	1	0	33	13	7	16	8	7	15	15	12	13	9
"slr0820"	1	0	54	28	26	22	17	22	31	29	27	31	25
"slr0821"	1	0	12	18	14	14	12	5	17	13	18	20	16
"slr0822"	1	0	94	37	35	49	48	37	65	57	57	52	44
"slr0823"	1	0	32	15	24	15	18	12	51	45	40	32	39
"slr0825"	1	0	55	41	41	29	32	33	45	47	43	40	48
"slr0827"	1	0	38	22	36	15	22	31	34	38	41	36	40
"slr0829"	1	0	113	41	25	35	33	33	46	55	40	54	44
"slr0833"	1	0	123	73	43	75	65	67	66	63	79	75	81
"slr0835"	1	0	39	16	11	18	11	13	31	31	31	29	24
"slr0836"	1	0	31	23	20	23	15	23	14	9	14	17	23
