# Protein abundances computed from file 'C:\Users\timot\AppData\Local\Temp\knime_KNIME_project41745\fs-IDMer_0-71-41787\000\000\IDMerger_0\20170419_GM_Cyano_1000_R1_BC1_01_2485.idXML'
# Parameters (relevant only): top=0, average=sum
# Files/samples associated with abundance values below: 1: 'MS-GF+_2019-01-05T22:59:50', 2: 'MS-GF+_2019-01-06T09:31:45', 3: 'MS-GF+_2019-01-06T10:13:29', 4: 'MS-GF+_2019-01-06T10:58:19', 5: 'MS-GF+_2019-01-06T11:44:39', 6: 'MS-GF+_2019-01-06T13:08:17', 7: 'MS-GF+_2019-01-06T14:31:32', 8: 'MS-GF+_2019-01-06T15:56:55', 9: 'MS-GF+_2019-01-06T17:17:30', 10: 'MS-GF+_2019-01-06T18:32:53'
"protein"	"n_proteins"	"protein_score"	"n_peptides"	"abundance_1"	"abundance_2"	"abundance_3"	"abundance_4"	"abundance_5"	"abundance_6"	"abundance_7"	"abundance_8"	"abundance_9"	"abundance_10"
"sll1265"	1	0	132	49	59	36	43	57	53	63	68	59	60
"sll1267"	1	0	22	14	12	9	6	9	13	12	9	12	9
"sll1268"	1	0	59	71	70	69	65	55	58	66	68	76	65
"sll1270"	1	0	42	26	36	13	26	29	34	29	24	37	20
"sll1271"	1	0	41	30	36	27	28	18	36	38	37	35	28
"sll1272"	1	0	56	58	46	51	40	36	41	51	48	55	42
"sll1273"	1	0	127	74	89	74	77	78	86	89	93	102	79
"sll1274"	1	0	42	23	34	29	30	30	31	22	40	24	24
"sll1275"	1	0	85	51	60	57	57	70	57	61	67	52	55
"sll1276"	1	0	71	51	44	51	38	43	29	38	43	31	37
"sll1277"	1	0	74	30	52	34	32	37	32	32	34	28	40
"sll1280"	1	0	46	32	23	21	26	18	56	47	47	44	51
"sll1282"	1	0	17	6	15	5	9	12	19	14	18	19	12
"sll1283"	1	0	51	20	38	33	24	32	39	39	28	36	31
"sll1284"	1	0	11	3	9	9	2	7	17	16	18	18	12
"sll1285"	1	0	41	30	19	27	15	18	34	26	29	40	32
"sll1286"	1	0	40	31	36	14	24	24	36	45	45	45	50
"sll1289"	1	0	23	15	14	12	20	12	26	22	20	19	19
"sll1290"	1	0	119	77	89	84	81	73	76	67	63	59	77
"sll1291"	1	0	48	13	9	8	10	11	22	24	18	22	17
"sll1292"	1	0	21	5	9	11	12	9	31	23	19	23	27
"sll1293"	1	0	10	5	5	3	3	5	5	6	7	14	3
"sll1294"	1	0	115	52	63	54	53	69	89	84	76	72	75
"sll1296"	1	0	109	36	35	44	39	43	67	63	79	55	52
"sll1297"	1	0	63	32	35	21	26	30	38	42	42	38	40
"sll1298"	1	0	20	18	11	10	18	13	25	25	22	20	17
"sll1299"	1	0	37	36	31	24	24	20	14	27	21	14	22
"sll1300"	1	0	38	10	15	6	15	14	15	6	11	17	13
"sll1304"	1	0	52	33	28	40	34	31	31	27	32	32	41
"sll1305"	1	0	40	22	27	27	34	40	59	49	51	54	51
"sll1306"	1	0	79	88	129	90	100	101	111	104	120	130	136
"sll1307"	1	0	8	2	1	1	3	0	15	7	7	6	9
"sll1308"	1	0	25	35	41	31	34	37	24	23	23	22	24
"sll1314"	1	0	43	18	29	28	22	25	28	41	43	43	29
"sll1315"	1	0	46	29	23	25	24	32	25	31	20	22	21
"sll1316"	1	0	20	41	30	23	25	30	69	63	63	57	49
"sll1317"	1	0	43	15	22	18	20	21	34	38	45	37	35
"sll1318"	1	0	27	14	14	16	12	14	15	13	14	15	10
"sll1319"	1	0	8	4	1	1	2	1	4	4	0	2	1
"sll1321"	1	0	12	18	20	8	21	9	9	12	5	10	12
"sll1322"	1	0	9	5	8	7	3	4	10	10	9	7	10
"sll1323"	1	0	35	24	27	25	32	25	50	40	35	41	48
"sll1324"	1	0	60	38	18	37	29	19	45	55	63	58	41
"sll1325"	1	0	24	13	11	13	17	18	23	28	35	27	22
"sll1326"	1	0	52	72	74	92	57	73	161	178	175	171	176
"sll1327"	1	0	78	32	29	29	32	27	52	68	48	48	58
"sll1329"	1	0	19	8	1	6	11	6	22	22	15	17	16
"sll1330"	1	0	48	24	33	14	42	35	21	20	21	24	23
"sll1333"	1	0	12	6	8	1	10	16	8	6	5	3	7
"sll1334"	1	0	68	39	44	34	45	33	42	42	46	44	50
"sll1336"	1	0	134	79	95	98	113	105	106	108	106	106	94
"sll1338"	1	0	13	2	3	2	5	6	19	16	22	15	4
"sll1340"	1	0	22	12	8	13	2	7	26	8	13	18	12
"sll1341"	1	0	36	32	32	42	24	20	66	61	69	56	45
"sll1342"	1	0	49	64	45	64	55	51	74	113	90	90	80
"sll1343"	1	0	147	104	105	125	108	109	80	78	89	102	118
"sll1344"	1	0	69	60	68	39	65	62	47	39	38	28	31
"sll1348"	1	0	45	22	41	17	23	27	35	29	26	26	22
"sll1349"	1	0	61	28	27	16	34	24	37	26	20	25	23
"sll1350"	1	0	58	53	46	33	50	45	96	66	67	67	75
"sll1352"	1	0	20	12	5	15	11	13	9	13	12	9	5
"sll1353"	1	0	127	60	69	62	53	65	54	71	53	71	66
"sll1354"	1	0	66	16	26	15	12	30	31	37	38	32	30
"sll1355"	1	0	16	12	9	8	10	11	6	11	9	3	8
"sll1356"	1	0	156	85	112	99	92	96	136	157	105	115	142
"sll1358"	1	0	31	10	11	6	9	18	20	15	19	28	20
"sll1359"	1	0	72	35	57	61	74	57	44	47	42	39	38
"sll1360"	1	0	130	82	104	64	98	69	72	48	60	50	46
"sll1362"	1	0	187	122	134	113	134	147	138	126	123	126	131
"sll1363"	1	0	62	56	41	50	54	55	128	119	166	152	128
"sll1365"	1	0	55	31	30	33	42	38	29	25	35	29	29
"sll1366"	1	0	147	70	65	40	59	64	49	51	51	50	66
"sll1367"	1	0	47	29	31	32	28	36	25	18	21	23	27
"sll1369"	1	0	38	20	27	20	23	12	19	20	12	16	23
"sll1370"	1	0	42	35	41	32	46	33	25	34	34	37	43
"sll1371"	1	0	55	32	33	26	21	30	28	24	21	27	29
"sll1372"	1	0	20	23	26	19	18	22	13	8	12	11	14
"sll1373"	1	0	4	0	0	3	0	0	0	2	2	2	3
"sll1374"	1	0	35	27	16	13	11	23	12	15	23	15	13
"sll1376"	1	0	67	23	19	19	20	11	36	29	23	27	20
"sll1377"	1	0	70	78	69	75	70	81	55	90	66	55	58
"sll1378"	1	0	45	38	42	36	29	35	27	28	37	37	33
"sll1380"	1	0	34	28	36	30	44	37	67	60	47	43	53
"sll1381"	1	0	53	31	25	29	29	34	40	54	53	44	57
"sll1382"	1	0	22	30	31	32	27	35	10	13	10	18	21
"sll1383"	1	0	29	14	12	14	13	11	14	15	16	15	13
"sll1384"	1	0	70	53	45	33	42	51	39	54	48	49	48
"sll1386"	1	0	27	21	15	21	15	27	11	12	10	13	9
"sll1387"	1	0	32	32	60	35	48	41	28	24	24	23	11
"sll1388"	1	0	21	19	15	21	22	27	20	19	23	19	18
"sll1389"	1	0	24	8	9	11	12	8	29	19	9	10	12
"sll1390"	1	0	30	12	3	13	6	6	22	27	27	20	22
"sll1392"	1	0	38	20	16	16	24	19	17	19	16	16	19
"sll1393"	1	0	71	84	76	61	65	74	74	83	88	91	72
"sll1394"	1	0	21	14	18	20	12	21	32	31	30	26	22
"sll1395"	1	0	27	5	10	3	9	9	10	15	4	9	11
"sll1396"	1	0	60	33	30	20	24	27	31	28	36	26	31
"sll1398"	1	0	25	36	65	55	56	72	56	60	78	86	77
"sll1399"	1	0	59	43	45	18	42	49	37	30	33	35	27
"sll1400"	1	0	18	43	51	38	58	54	33	47	43	57	39
"sll1401"	1	0	115	71	75	65	65	62	43	46	55	51	52
"sll1404"	1	0	30	37	52	41	48	48	19	15	17	18	20
"sll1405"	1	0	14	5	5	6	6	10	6	7	6	5	3
"sll1406"	1	0	49	19	26	20	33	23	30	31	29	35	31
"sll1407"	1	0	24	17	12	17	17	15	10	13	17	19	19
"sll1408"	1	0	65	30	23	16	25	27	30	29	43	33	34
"sll1409"	1	0	50	40	30	34	42	35	50	33	37	37	36
"sll1411"	1	0	23	13	10	4	11	6	27	31	21	21	24
"sll1414"	1	0	36	20	28	18	18	25	20	23	21	17	14
"sll1415"	1	0	65	37	47	45	41	51	45	51	43	37	43
"sll1418"	1	0	28	15	7	21	25	12	23	26	23	24	17
"sll1423"	1	0	40	18	19	20	13	22	31	19	20	24	29
"sll1424"	1	0	134	62	79	66	80	62	57	57	64	66	61
"sll1425"	1	0	113	68	52	40	79	71	73	79	70	85	68
"sll1426"	1	0	4	1	1	1	0	0	1	0	1	0	1
"sll1427"	1	0	33	30	20	19	23	25	39	44	56	48	43
"sll1428"	1	0	15	11	7	4	6	4	10	6	8	5	5
"sll1429"	1	0	175	178	156	125	151	131	147	166	164	177	124
"sll1430"	1	0	19	6	7	16	8	4	21	8	16	16	13
"sll1432"	1	0	29	20	10	11	23	14	8	9	19	15	22
"sll1433"	1	0	31	25	26	21	23	30	17	22	21	18	18
"sll1434"	1	0	104	53	51	36	55	40	52	50	46	62	47
"sll1435"	1	0	129	88	116	91	107	109	102	105	100	109	102
"sll1439"	1	0	76	50	50	35	36	53	65	66	71	69	61
"sll1440"	1	0	29	19	19	8	13	17	28	27	22	16	23
"sll1441"	1	0	33	26	35	36	31	24	42	55	51	57	34
"sll1442"	1	0	23	5	2	3	5	8	14	9	10	11	10
"sll1443"	1	0	73	43	60	31	55	58	59	61	50	48	49
"sll1444"	1	0	16	10	3	8	4	6	15	12	12	12	6
"sll1446"	1	0	39	23	33	18	19	26	29	16	25	26	31
"sll1447"	1	0	6	7	1	2	4	4	3	5	5	2	9
"sll1450"	1	0	68	63	81	71	119	82	81	84	88	97	101
"sll1451"	1	0	14	9	2	3	3	3	4	6	3	3	6
"sll1452"	1	0	101	70	80	45	54	63	69	75	71	105	93
"sll1453"	1	0	55	44	35	36	33	30	51	45	48	55	56
"sll1454"	1	0	125	59	81	53	59	74	81	86	84	66	100
"sll1455"	1	0	28	29	38	35	25	23	31	32	26	24	31
"sll1456"	1	0	34	41	44	56	41	46	34	24	34	25	35
"sll1457"	1	0	67	46	57	48	51	55	42	27	43	33	31
"sll1459"	1	0	24	10	8	4	8	4	17	17	16	13	12
"sll1461"	1	0	53	40	63	44	36	37	31	31	28	26	35
"sll1462"	1	0	21	13	16	8	11	12	11	7	11	17	15
"sll1463"	1	0	124	44	54	50	44	48	83	78	82	76	75
"sll1464"	1	0	68	41	41	39	54	75	52	54	53	48	48
"sll1466"	1	0	37	21	21	12	14	16	15	15	21	14	13
"sll1468"	1	0	14	8	5	3	10	11	16	11	15	17	17
"sll1469"	1	0	17	22	17	13	17	25	16	17	13	11	15
"sll1470"	1	0	61	89	55	49	56	44	85	103	78	71	72
"sll1471"	1	0	78	79	60	79	80	75	81	96	99	88	85
"sll1472"	1	0	38	11	19	17	21	18	15	15	12	18	15
"sll1473"	1	0	80	44	42	39	34	44	50	48	50	35	46
"sll1475"	1	0	75	37	35	34	36	36	43	58	41	44	38
"sll1476"	1	0	36	51	52	32	44	52	63	71	52	55	46
"sll1477"	1	0	71	72	68	82	79	68	43	41	40	30	42
"sll1479"	1	0	27	13	15	19	18	21	21	21	12	13	15
"sll1481"	1	0	101	28	37	31	40	38	65	66	68	62	64
"sll1482"	1	0	39	13	19	21	20	28	11	13	10	16	20
"sll1483"	1	0	12	3	7	5	5	7	7	7	5	7	6
"sll1484"	1	0	45	39	48	42	35	44	30	23	24	28	28
"sll1485"	1	0	3	0	1	0	0	0	2	3	0	1	2
"sll1486"	1	0	8	3	11	4	10	10	6	12	3	6	2
"sll1488"	1	0	35	31	49	48	34	50	42	56	51	56	49
"sll1489"	1	0	14	10	7	10	7	7	12	16	17	20	25
"sll1491"	1	0	35	33	24	30	35	29	25	30	17	27	24
"sll1495"	1	0	50	25	16	20	23	17	29	23	25	56	32
"sll1496"	1	0	92	55	67	53	42	52	46	54	60	59	58
"sll1498"	1	0	34	22	25	24	18	15	21	24	14	17	19
"sll1499"	1	0	215	124	158	105	151	140	211	180	181	188	160
"sll1500"	1	0	16	2	7	3	4	5	9	10	11	12	15
"sll1501"	1	0	60	20	14	24	14	21	33	23	38	30	23
"sll1502"	1	0	229	161	145	165	139	160	208	215	201	201	191
"sll1503"	1	0	198	91	103	91	130	113	66	101	99	94	107
"sll1504"	1	0	17	21	21	17	14	32	29	23	26	18	30
"sll1505"	1	0	27	29	21	33	24	14	27	25	29	46	34
"sll1507"	1	0	26	16	27	8	22	19	15	19	16	9	11
"sll1508"	1	0	48	22	29	22	33	27	31	23	30	24	29
"sll1509"	1	0	14	3	4	2	2	3	8	4	6	4	5
"sll1510"	1	0	14	1	2	2	4	3	2	3	5	8	5
"sll1511"	1	0	8	3	0	2	1	0	2	1	2	0	4
"sll1512"	1	0	27	7	10	6	8	12	8	8	5	7	4
"sll1513"	1	0	6	1	0	0	1	2	1	1	1	0	3
"sll1514"	1	0	40	26	16	22	44	32	31	34	45	46	32
"sll1515"	1	0	50	25	42	29	30	33	41	27	27	28	19
"sll1516"	1	0	79	46	41	56	59	43	54	71	68	50	55
"sll1520"	1	0	68	25	30	32	19	21	29	32	33	30	28
"sll1521"	1	0	81	34	34	31	37	37	80	74	61	79	59
"sll1522"	1	0	14	5	8	3	4	4	5	4	5	4	3
"sll1524"	1	0	21	30	17	23	26	19	21	34	21	25	25
"sll1525"	1	0	72	63	49	61	52	52	97	95	100	103	98
"sll1526"	1	0	83	36	35	43	33	44	64	48	48	57	47
"sll1527"	1	0	162	108	116	90	113	118	119	120	112	109	94
"sll1528"	1	0	223	86	98	114	132	104	125	133	150	152	155
"sll1530"	1	0	89	31	50	56	59	59	80	75	78	67	70
"sll1531"	1	0	76	40	53	35	43	43	45	49	40	37	44
"sll1532"	1	0	44	32	28	16	22	23	37	46	36	31	39
"sll1533"	1	0	101	97	105	74	83	111	100	85	96	104	102
"sll1534"	1	0	57	42	49	52	53	44	35	31	34	36	35
"sll1535"	1	0	83	53	36	36	43	56	43	53	67	37	42
"sll1536"	1	0	39	28	26	23	24	28	98	91	76	78	75
"sll1537"	1	0	23	8	16	17	17	8	10	20	23	20	22
"sll1538"	1	0	33	7	10	14	6	15	16	14	18	14	16
"sll1540"	1	0	52	6	19	17	17	29	17	20	19	16	13
"sll1541"	1	0	55	24	47	43	49	43	35	20	20	21	22
"sll1542"	1	0	66	24	27	29	24	29	40	26	45	48	36
"sll1543"	1	0	42	23	30	17	17	20	20	18	31	24	23
"sll1544"	1	0	37	33	27	26	24	24	9	11	24	14	13
"sll1545"	1	0	40	21	27	19	14	24	45	45	42	45	40
"sll1546"	1	0	143	78	84	89	67	80	70	84	93	72	87
"sll1547"	1	0	35	28	24	17	19	22	20	19	12	15	18
"sll1549"	1	0	43	39	29	29	44	27	31	38	43	46	31
"sll1550"	1	0	52	28	26	21	23	22	23	25	24	25	24
"sll1552"	1	0	61	58	43	43	50	49	37	44	33	40	46
"sll1553"	1	0	92	51	55	47	52	59	62	70	65	92	91
"sll1555"	1	0	45	34	46	33	45	48	56	33	45	43	47
"sll1556"	1	0	30	22	26	26	20	25	18	29	32	13	18
"sll1557"	1	0	11	5	10	5	3	5	9	3	5	3	3
"sll1558"	1	0	30	16	14	12	13	9	14	12	17	15	10
"sll1559"	1	0	73	53	71	85	70	78	124	117	130	114	105
"sll1560"	1	0	11	7	12	4	10	7	27	28	28	24	15
"sll1561"	1	0	191	101	95	101	76	97	147	146	147	124	122
"sll1562"	1	0	47	36	41	19	33	27	49	39	37	25	31
"sll1563"	1	0	195	99	129	109	106	125	123	108	118	114	124
"sll1564"	1	0	61	24	26	32	38	32	26	36	29	40	31
"sll1566"	1	0	114	137	120	111	110	112	165	170	154	156	150
"sll1568"	1	0	43	41	24	13	15	21	40	28	31	42	36
"sll1570"	1	0	12	5	1	2	0	4	11	12	9	11	6
"sll1571"	1	0	13	7	4	3	7	6	4	6	4	6	3
"sll1572"	1	0	94	44	48	37	39	42	76	57	56	56	34
"sll1573"	1	0	35	20	32	23	26	24	19	38	21	20	27
"sll1574"	1	0	35	28	66	44	48	43	17	16	16	25	20
"sll1575"	1	0	69	26	32	36	45	26	64	55	59	49	59
"sll1577"	1	0	37	614	512	612	617	554	871	928	894	934	787
"sll1578"	1	0	29	219	108	266	316	299	516	509	496	500	510
"sll1579"	1	0	80	109	57	78	69	79	95	92	107	89	102
"sll1580"	1	0	62	99	90	94	111	89	123	101	120	141	161
"sll1581"	1	0	48	22	21	23	24	24	46	50	44	53	56
"sll1582"	1	0	233	126	120	111	118	103	120	123	123	115	122
"sll1583"	1	0	98	53	37	43	42	53	88	65	84	84	59
"sll1584"	1	0	36	13	12	13	17	17	19	33	20	32	26
"sll1586"	1	0	126	49	47	44	43	45	57	55	60	49	58
"sll1590"	1	0	29	15	17	24	16	17	16	17	11	16	12
"sll1592"	1	0	27	5	10	11	10	14	8	7	7	9	5
"sll1594"	1	0	60	35	27	36	11	27	46	42	48	39	31
"sll1595"	1	0	100	36	48	46	30	37	51	39	48	50	42
"sll1596"	1	0	13	9	3	6	3	2	11	7	6	7	9
"sll1598"	1	0	27	23	16	13	14	12	14	13	16	23	15
"sll1599"	1	0	60	28	26	25	17	22	27	28	31	35	23
"sll1600"	1	0	11	4	3	2	3	0	9	9	3	6	5
"sll1601"	1	0	32	22	26	16	25	23	14	21	21	19	20
"sll1605"	1	0	17	10	11	9	8	8	4	3	9	6	7
"sll1606"	1	0	30	9	22	14	23	22	10	13	4	12	17
"sll1608"	1	0	109	62	86	64	76	91	45	46	50	50	56
"sll1609"	1	0	28	22	37	27	26	28	25	21	18	17	24
"sll1611"	1	0	25	20	37	21	19	25	17	9	7	8	11
"sll1612"	1	0	28	24	21	14	16	13	18	11	12	12	14
"sll1613"	1	0	17	8	11	11	16	7	16	13	11	14	13
"sll1614"	1	0	80	46	44	36	41	38	68	63	55	53	64
"sll1615"	1	0	37	11	11	7	12	3	20	18	24	14	14
"sll1618"	1	0	9	18	28	11	10	9	12	11	17	21	19
"sll1620"	1	0	16	5	3	3	3	5	13	8	8	11	5
"sll1621"	1	0	59	76	63	65	51	56	102	108	101	92	118
"sll1623"	1	0	24	24	10	18	12	9	7	6	7	7	6
"sll1624"	1	0	59	41	43	34	54	43	38	36	35	37	37
"sll1625"	1	0	89	92	67	69	89	71	117	142	108	110	122
"sll1626"	1	0	71	136	130	151	130	125	181	201	207	194	159
"sll1628"	1	0	33	23	30	18	33	34	21	30	32	22	28
"sll1629"	1	0	106	97	106	82	94	92	98	103	90	83	83
"sll1630"	1	0	24	5	2	6	7	5	10	13	10	3	9
"sll1631"	1	0	16	4	11	10	13	13	14	14	10	12	10
"sll1632"	1	0	57	64	78	44	43	66	67	57	53	54	58
"sll1633"	1	0	31	17	15	23	16	23	44	32	45	43	41
"sll1634"	1	0	49	18	29	29	30	29	26	20	23	25	25
"sll1635"	1	0	70	48	34	34	36	27	47	47	50	52	52
"sll1636"	1	0	18	16	24	11	18	19	8	12	10	10	9
"sll1638"	1	0	28	20	39	39	30	22	37	52	39	38	41
"sll1639"	1	0	46	26	27	31	25	28	22	27	20	19	23
"sll1640"	1	0	52	24	43	37	42	36	33	24	18	22	29
"sll1641"	1	0	95	74	86	78	73	67	119	133	126	105	93
"sll1642"	1	0	39	29	14	19	20	17	33	33	32	26	22
"sll1643"	1	0	32	21	12	18	18	24	20	13	12	17	29
"sll1647"	1	0	22	13	9	5	8	7	8	11	11	9	8
"sll1651"	1	0	29	36	36	39	26	30	30	33	32	33	31
"sll1652"	1	0	17	6	11	8	9	9	21	15	13	16	20
"sll1653"	1	0	23	23	13	25	10	16	14	15	15	14	18
"sll1654"	1	0	19	15	31	20	26	25	39	37	35	35	37
"sll1655"	1	0	15	6	3	4	3	5	2	4	4	5	6
"sll1656"	1	0	26	4	24	13	26	23	5	5	5	8	10
"sll1658"	1	0	15	5	17	6	12	12	11	4	9	7	8
"sll1659"	1	0	40	17	13	13	8	15	25	28	27	15	18
"sll1660"	1	0	37	35	38	27	34	24	16	25	23	17	16
"sll1662"	1	0	31	6	9	15	5	12	15	17	13	15	14
"sll1663"	1	0	21	13	17	14	17	19	21	20	32	22	29
"sll1664"	1	0	40	18	22	26	21	26	26	21	29	17	20
"sll1665"	1	0	17	11	17	10	16	8	25	15	18	19	13
"sll1666"	1	0	15	3	2	3	5	3	7	8	3	8	6
"sll1667"	1	0	34	17	18	13	19	15	35	21	33	29	28
"sll1669"	1	0	17	3	6	3	5	8	5	5	12	10	9
"sll1670"	1	0	35	16	13	20	13	11	12	13	15	13	16
"sll1671"	1	0	9	4	2	1	2	3	7	6	6	1	1
"sll1672"	1	0	88	50	54	53	43	48	48	46	48	36	50
"sll1673"	1	0	96	82	86	81	62	66	98	90	77	76	70
"sll1675"	1	0	13	13	5	8	5	7	10	13	13	8	6
"sll1676"	1	0	54	36	38	27	34	34	37	31	40	42	29
"sll1677"	1	0	6	5	7	5	6	5	2	3	8	5	4
"sll1678"	1	0	9	2	3	5	2	3	3	5	6	5	1
"sll1679"	1	0	47	28	19	24	30	26	21	24	32	36	29
"sll1680"	1	0	28	36	54	36	56	52	44	36	50	47	37
"sll1681"	1	0	47	19	21	22	22	29	20	25	20	20	23
"sll1682"	1	0	34	11	15	7	10	9	18	12	24	15	14
"sll1683"	1	0	23	28	31	22	22	22	16	23	23	21	14
"sll1685"	1	0	71	22	34	27	26	37	21	21	24	31	32
"sll1686"	1	0	88	45	54	48	65	56	51	38	51	44	62
"sll1687"	1	0	170	100	119	99	126	117	118	121	129	121	112
"sll1688"	1	0	70	22	48	42	51	49	43	36	56	74	88
"sll1689"	1	0	149	66	64	70	82	95	88	67	69	67	87
"sll1691"	1	0	44	13	15	13	12	13	23	20	30	21	15
"sll1692"	1	0	51	36	31	29	21	18	45	33	28	45	35
"sll1693"	1	0	76	52	47	30	50	33	57	59	51	68	66
"sll1694"	1	0	22	72	26	22	34	23	71	53	45	48	44
"sll1695"	1	0	21	10	8	14	22	14	20	22	27	29	29
"sll1696"	1	0	43	20	16	15	13	16	18	21	26	28	19
"sll1697"	1	0	55	40	32	24	41	41	42	42	42	47	41
"sll1698"	1	0	10	15	11	11	22	13	5	11	9	12	4
"sll1699"	1	0	101	65	84	69	71	71	53	58	56	49	45
"sll1702"	1	0	22	8	19	12	15	20	8	7	7	6	5
"sll1703"	1	0	62	48	33	49	38	37	29	47	54	40	40
"sll1704"	1	0	23	4	2	8	5	6	3	5	6	6	9
"sll1708"	1	0	26	38	35	36	38	20	16	15	15	18	24
"sll1709"	1	0	27	22	31	24	21	18	11	16	12	14	20
"sll1710"	1	0	17	2	4	2	3	3	24	12	12	19	9
"sll1712"	1	0	51	83	31	38	30	38	154	168	185	156	93
"sll1713"	1	0	28	8	13	17	17	11	11	24	18	12	11
"sll1714"	1	0	52	21	14	39	21	26	20	14	16	18	15
"sll1715"	1	0	25	7	3	6	12	8	11	8	7	7	11
"sll1716"	1	0	10	4	1	5	6	4	6	6	8	7	5
"sll1717"	1	0	105	97	93	89	91	83	84	74	72	74	66
"sll1721"	1	0	47	55	42	42	46	50	46	51	49	49	38
"sll1722"	1	0	104	69	80	82	93	74	72	78	64	79	62
"sll1723"	1	0	65	33	37	34	27	35	32	38	36	52	43
"sll1724"	1	0	31	25	29	21	24	25	24	14	13	18	23
"sll1725"	1	0	60	34	30	18	23	16	24	23	22	18	23
"sll1726"	1	0	36	31	52	42	52	40	26	19	24	30	18
"sll1730"	1	0	43	46	64	48	50	54	33	38	24	27	33
"sll1732"	1	0	10	10	7	8	8	6	6	8	5	4	1
"sll1733"	1	0	13	17	21	32	24	30	14	10	17	16	12
"sll1734"	1	0	86	72	78	66	68	83	160	161	134	121	114
"sll1735"	1	0	8	5	5	4	1	8	23	23	24	18	14
"sll1736"	1	0	9	6	8	8	7	7	10	6	11	4	6
"sll1737"	1	0	6	5	11	7	7	5	1	4	6	3	2
"sll1738"	1	0	35	6	14	5	11	22	18	9	15	16	17
"sll1739"	1	0	112	80	90	67	79	78	66	61	74	85	72
"sll1740"	1	0	91	45	36	51	45	50	59	53	53	46	42
"sll1742"	1	0	70	50	51	38	36	36	74	80	100	115	78
"sll1743"	1	0	36	27	35	28	26	32	35	39	54	57	40
"sll1744"	1	0	74	50	73	67	62	62	78	92	106	109	111
"sll1745"	1	0	33	10	12	14	15	13	23	21	27	28	30
"sll1746"	1	0	39	44	31	41	49	50	86	105	118	153	139
"sll1747"	1	0	73	76	55	54	70	58	85	88	73	101	88
"sll1749"	1	0	23	14	4	9	17	8	13	9	8	5	13
"sll1750"	1	0	80	62	71	62	62	41	68	77	71	95	65
"sll1751"	1	0	6	1	1	0	0	0	1	1	2	4	5
"sll1752"	1	0	39	13	7	13	11	4	17	9	11	13	12
"sll1755"	1	0	21	3	6	6	3	13	12	9	12	12	6
"sll1757"	1	0	44	12	22	17	23	21	21	24	20	24	26
"sll1758"	1	0	42	18	17	12	24	17	23	24	19	25	19
"sll1760"	1	0	11	3	3	4	4	3	8	4	5	5	6
"sll1761"	1	0	68	48	53	50	56	46	40	40	30	34	51
"sll1762"	1	0	47	54	26	43	33	33	46	59	57	55	53
"sll1763"	1	0	25	5	17	14	17	11	28	19	14	25	19
"sll1764"	1	0	11	7	5	5	3	5	10	7	9	14	5
"sll1765"	1	0	19	12	16	19	10	11	28	25	27	20	24
"sll1766"	1	0	48	54	35	34	34	39	38	50	37	57	40
"sll1767"	1	0	34	21	25	36	30	22	34	26	34	41	30
"sll1768"	1	0	17	2	1	2	3	3	10	7	7	10	10
"sll1769"	1	0	17	5	14	13	19	17	19	28	20	22	17
"sll1770"	1	0	168	98	98	90	88	89	116	102	97	97	109
"sll1771"	1	0	61	35	34	26	29	22	62	63	82	51	66
"sll1772"	1	0	154	62	64	74	69	75	77	74	86	87	67
"sll1773"	1	0	18	21	8	23	11	11	3	13	17	11	13
"sll1774"	1	0	3	0	1	0	2	0	1	1	1	1	0
"sll1775"	1	0	109	105	126	83	96	111	131	127	108	112	109
"sll1776"	1	0	26	9	6	5	9	12	13	23	21	22	18
"sll1783"	1	0	16	14	15	16	19	23	20	20	15	17	18
"sll1784"	1	0	19	10	10	10	10	12	20	16	18	17	28
"sll1785"	1	0	39	34	28	30	30	34	83	82	80	91	55
"sll1786"	1	0	26	8	5	7	2	9	16	14	15	18	19
"sll1787"	1	0	237	140	155	141	150	167	191	206	218	213	204
"sll1789"	1	0	290	184	198	207	227	215	277	283	300	301	288
"sll1791"	1	0	7	0	0	0	1	0	1	2	1	2	3
"sll1792"	1	0	23	4	6	3	10	4	14	19	17	14	16
"sll1796"	1	0	15	20	17	11	9	10	11	17	26	10	9
"sll1797"	1	0	34	27	29	43	25	27	19	24	28	14	22
"sll1799"	1	0	64	68	57	61	63	54	63	74	81	86	92
"sll1800"	1	0	92	51	60	60	67	75	65	87	100	96	75
"sll1801"	1	0	55	34	27	38	31	31	25	32	36	28	25
"sll1802"	1	0	146	71	61	78	61	102	95	78	82	84	75
"sll1803"	1	0	59	24	11	25	22	25	33	23	29	17	25
"sll1804"	1	0	79	42	49	50	47	47	42	59	52	63	65
"sll1805"	1	0	75	32	30	27	26	40	53	69	47	51	50
"sll1806"	1	0	45	55	66	46	56	75	99	105	120	147	135
"sll1807"	1	0	43	28	27	23	24	25	18	16	20	25	18
"sll1808"	1	0	56	59	59	51	58	48	63	64	74	82	80
"sll1809"	1	0	50	61	50	64	49	48	82	81	89	98	90
"sll1810"	1	0	57	36	41	32	29	27	35	33	43	47	54
"sll1811"	1	0	50	24	24	22	9	16	23	22	24	18	20
"sll1812"	1	0	69	47	38	39	36	51	57	58	57	59	46
"sll1813"	1	0	68	45	83	63	68	64	87	88	95	94	85
"sll1814"	1	0	51	41	32	33	29	39	27	29	36	32	33
"sll1815"	1	0	24	24	16	27	16	31	44	41	49	46	46
